Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,6MOY,AS,DEF1,DEF2,NBA1,NBA2,NBA3,MVP,DPOY,ROY,MIP,CPOY,HOF
1998-1999,Dennis Rodman,23,657.0,8.0,0.388,0.043,0.848,11.2,34.1,22.9,6.2,0.8,1.3,32.9,6.5,-0.1,0.9,0.8,0.056,-2.0,0.0,-2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Dirk Nowitzki,47,958.0,12.8,0.491,0.202,0.381,4.8,14.3,9.5,8.4,1.6,2.0,15.7,22.3,0.1,0.7,0.8,0.04,-1.8,-0.7,-2.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Dominique Wilkins,27,252.0,15.4,0.445,0.144,0.318,13.6,19.2,16.4,12.7,0.9,0.3,13.3,31.2,-0.1,0.3,0.3,0.053,0.0,-2.4,-2.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Gary Payton,50,2008.0,23.1,0.519,0.304,0.299,3.5,10.6,7.0,41.3,2.9,0.4,12.9,27.1,6.0,1.2,7.2,0.172,5.1,0.0,5.1,3.6,0,0,1,0,0,1,0,0,0,0,0,0,1
1998-1999,Grant Hill,50,1852.0,23.9,0.543,0.017,0.473,4.3,19.3,11.7,33.6,2.4,1.2,16.0,29.6,4.5,2.8,7.3,0.189,4.8,1.4,6.2,3.8,0,0,0,0,0,1,0,0,0,0,0,0,1
1998-1999,Hakeem Olajuwon,50,1784.0,23.1,0.559,0.018,0.375,7.4,22.8,15.7,9.5,2.5,4.8,14.1,25.9,3.2,3.3,6.5,0.175,1.4,1.8,3.2,2.3,0,0,0,0,0,0,1,0,0,0,0,0,1
1998-1999,Jason Kidd,50,2060.0,22.5,0.527,0.176,0.342,4.8,14.5,9.6,44.0,3.0,0.7,15.7,21.4,5.8,2.3,8.1,0.188,4.4,1.1,5.5,3.9,0,0,1,0,1,0,0,0,0,0,0,0,1
1998-1999,Joe Dumars,38,1116.0,15.1,0.568,0.631,0.174,1.3,6.2,3.7,21.5,1.1,0.1,12.3,18.3,2.6,0.6,3.2,0.137,3.2,-1.5,1.7,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,John Stockton,50,1410.0,21.9,0.571,0.122,0.412,2.9,9.3,6.3,48.3,3.2,0.7,18.5,20.1,4.2,2.2,6.4,0.217,4.1,1.9,6.1,2.8,0,0,0,0,0,0,1,0,0,0,0,0,1
1998-1999,Karl Malone,49,1832.0,25.6,0.577,0.001,0.602,7.7,22.1,15.4,23.0,1.9,1.2,13.8,30.5,6.2,3.4,9.6,0.252,5.3,1.4,6.7,4.0,0,0,1,0,1,0,0,1,0,0,0,0,1
1998-1999,Kevin Garnett,47,1780.0,22.4,0.493,0.016,0.229,9.7,22.0,15.4,21.3,2.3,3.5,12.0,27.8,2.4,3.0,5.4,0.146,3.6,1.7,5.3,3.3,0,0,0,0,0,0,1,0,0,0,0,0,1
1998-1999,Kobe Bryant,50,1896.0,18.9,0.549,0.13,0.375,3.3,12.7,8.1,17.5,2.0,1.9,14.7,25.3,3.7,1.5,5.2,0.13,2.1,-0.1,2.1,1.9,0,0,0,0,0,0,1,0,0,0,0,0,1
1998-1999,Mitch Richmond,50,1912.0,15.5,0.527,0.275,0.365,1.8,8.9,5.2,11.4,1.8,0.4,12.7,25.7,2.2,1.0,3.3,0.082,0.9,-1.2,-0.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Patrick Ewing,38,1300.0,19.4,0.491,0.004,0.407,7.0,26.5,17.1,7.0,1.3,6.0,12.9,28.4,0.2,3.1,3.3,0.123,0.1,1.8,1.9,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Paul Pierce,48,1632.0,19.2,0.54,0.315,0.301,7.8,13.6,10.6,12.3,2.6,2.2,13.4,23.1,2.9,2.0,4.9,0.144,3.4,0.3,3.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Ray Allen,50,1719.0,18.9,0.564,0.309,0.29,4.1,10.7,7.4,18.8,1.7,0.3,13.9,24.5,4.2,1.1,5.2,0.146,3.5,-1.0,2.4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Reggie Miller,50,1787.0,18.7,0.59,0.41,0.368,1.7,7.2,4.5,11.4,1.2,0.4,8.9,22.9,6.0,0.4,6.4,0.172,4.3,-1.2,3.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Scottie Pippen,50,2011.0,16.8,0.53,0.351,0.303,3.9,14.2,9.4,24.4,2.6,1.3,18.8,19.7,2.5,2.3,4.9,0.116,1.4,1.1,2.5,2.3,0,0,1,0,0,0,0,0,0,0,0,0,1
1998-1999,Shaquille O'Neal,49,1705.0,30.6,0.584,0.001,0.563,13.1,22.6,18.0,14.4,1.1,3.5,10.0,32.4,7.2,1.9,9.0,0.255,7.5,-0.4,7.1,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1
1998-1999,Steve Nash,40,1269.0,10.9,0.471,0.417,0.146,2.8,7.3,5.0,27.2,1.6,0.1,19.9,15.1,0.6,0.3,1.0,0.037,-1.0,-1.4,-2.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Tim Duncan,50,1963.0,23.2,0.541,0.008,0.424,9.7,22.2,16.3,12.1,1.2,4.4,12.7,27.2,4.0,4.7,8.7,0.213,2.7,1.8,4.5,3.2,0,0,1,0,1,0,0,0,0,0,0,0,1
1998-1999,Tim Hardaway,48,1772.0,18.8,0.511,0.414,0.198,1.1,8.7,5.2,39.6,1.8,0.3,13.8,26.5,3.4,1.9,5.4,0.146,4.2,-0.9,3.3,2.4,0,0,0,0,0,1,0,0,0,0,0,0,1
1998-1999,Toni Kukoc,44,1654.0,18.6,0.49,0.183,0.287,4.4,18.4,11.1,31.8,1.6,0.5,12.5,27.5,1.3,1.5,2.8,0.082,3.3,-0.3,3.0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Tracy McGrady,49,1106.0,20.6,0.504,0.091,0.408,12.4,16.7,14.6,19.1,2.5,4.5,15.0,21.9,1.8,1.4,3.3,0.143,2.9,1.1,4.1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1
1998-1999,Vlade Divac,50,1761.0,18.0,0.533,0.077,0.458,8.4,21.5,15.0,19.2,1.2,1.8,16.4,19.4,3.1,2.1,5.2,0.142,1.2,0.9,2.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1
